material_id,position_id,rack,bay,level,needs_rt,zwm92_picks
1949871,E-05-01-L5,E,5,5,1,2
1MRK002136-B,C-06-03-L4,C,6,4,1,0
1MRK002136-E,D-08-01-L3,D,8,3,1,0
1SNA166875R2300,C-11-01-L3,C,11,3,1,1
21167100,J-03-03-L5,J,3,5,1,0
21186059,J-05-03-L3,J,5,3,1,0
21213320,J-05-01-L3,J,5,3,1,0
21231324,D-05-01-L0,D,5,0,0,0
21285212,B-05-01-L0,B,5,0,0,0
21431228Z,F-02-02-L3,F,2,3,1,0
21528185,J-05-02-L3,J,5,3,1,0
21528195,J-04-01-L3,J,4,3,1,0
23STFILM,A-09-03-L0,A,9,0,0,0
25222143,J-18-02-L5,J,18,5,1,0
25222348,U-01-01-L5,U,1,5,1,0
25222770,J-06-02-L5,J,6,5,1,0
25262316,D-01-02-L0,D,1,0,0,0
25262336,I-04-01-L5,I,4,5,1,0
25266303,H-09-02-L5,H,9,5,1,0
25266304,H-09-03-L5,H,9,5,1,0
25266305,D-07-03-L1,D,7,1,0,0
25268014,E-10-02-L3,E,10,3,1,20
26326007,J-01-03-L5,J,1,5,1,4
26326007-120V,J-14-02-L7,J,14,7,1,0
3052076,B-10-03-L5,B,10,5,1,9
3052077,U-09-02-L5,U,9,5,1,90
3116725,A-04-03-L0,A,4,0,0,0
3401405F0,C-04-02-L1,C,4,1,0,522
3402403F0,C-06-03-L0,C,6,0,0,0
3403899F0,C-01-02-L1,C,1,1,0,0
3403900F0,C-01-03-L1,C,1,1,0,0
3403904F0,G-05-03-L7,G,5,7,1,16
3403910F0,C-11-01-L2,C,11,2,0,173
3403913F0,G-05-03-L2,G,5,2,0,70
3403914F0,J-07-03-L1,J,7,1,0,48
3403915F0,A-12-01-L0,A,12,0,0,3
3403917F0,G-11-02-L3,G,11,3,1,30
3403918F0,U-13-01-L3,U,13,3,1,16
3403925F0,E-03-01-L2,E,3,2,0,0
3403929F0,E-01-03-L5,E,1,5,1,51
3403933F0,C-06-02-L2,C,6,2,0,69
340393501,F-05-01-L1,F,5,1,0,0
3403939F0,C-04-02-L2,C,4,2,0,176
3403940F0,E-07-02-L4,E,7,4,1,5
3403941T0,F-02-02-L2,F,2,2,0,0
3403941T0AG,C-06-03-L6,C,6,6,1,5
3403941T0SN,G-12-01-L1,G,12,1,0,66
3403949F0,G-07-01-L2,G,7,2,0,136
3403950F0,E-11-01-L4,E,11,4,1,3
3403963F0,G-11-03-L3,G,11,3,1,13
3403966F0,C-01-02-L2,C,1,2,0,177
3403978F0,C-04-03-L1,C,4,1,0,502
3403979F0,C-04-01-L1,C,4,1,0,502
3403981F0,E-09-02-L0,E,9,0,0,446
3403982F0,G-09-02-L2,G,9,2,0,56
3403984F0,C-05-01-L2,C,5,2,0,185
3403985F0,C-05-02-L2,C,5,2,0,185
3403986F0,F-07-01-L2,F,7,2,0,160
3403987F0,J-09-02-L1,J,9,1,0,25
3403988F0,A-07-01-L1,A,7,1,0,160
3403989F0,E-01-01-L7,E,1,7,1,24
3403991F0,J-15-01-L7,J,15,7,1,3
3403992F0,D-09-03-L0,D,9,0,0,2
3404000F0,F-03-02-L1,F,3,1,0,446
3404001F0,J-06-02-L1,J,6,1,0,56
3404004F0,G-11-01-L0,G,11,0,0,446
3404005F0,H-03-01-L1,H,3,1,0,56
3404006F0,F-08-03-L0,F,8,0,0,446
3404012F0,A-09-02-L1,A,9,1,0,299
3404013F0,H-05-03-L7,H,5,7,1,42
3404042F0,H-05-02-L2,H,5,2,0,43
3404043F0,H-07-02-L0,H,7,0,0,15
3404044F0,J-03-03-L2,J,3,2,0,68
3404045F0,B-10-01-L8,B,10,8,1,3
3404046F0,J-07-01-L2,J,7,2,0,39
3404047F0,D-07-01-L4,D,7,4,1,6
3404075F0,J-08-03-L7,J,8,7,1,19
3404076F0,F-11-02-L2,F,11,2,0,58
3404079F0,I-04-01-L2,I,4,2,0,157
3404080F0,B-02-01-L7,B,2,7,1,9
3404082F0,E-04-01-L2,E,4,2,0,50
3404083F0,B-02-03-L1,B,2,1,0,299
3404097F0,E-06-03-L1,E,6,1,0,407
3404098F0,G-05-01-L4,G,5,4,1,39
3404102F0SN,F-09-01-L1,F,9,1,0,162
3404106F0SN,D-05-02-L7,D,5,7,1,3
3404142F0,G-05-01-L8,G,5,8,1,17
3404143F0,G-05-02-L8,G,5,8,1,17
3404186FPR12,D-05-03-L7,D,5,7,1,2
3404190F0AG,J-11-01-L6,J,11,6,1,5
3404190F0SN,F-08-01-L7,F,8,7,1,2
3404190T0SN,I-08-01-L1,I,8,1,0,182
3404249F0,A-06-02-L0,A,6,0,0,319
3404251F0,G-07-03-L1,G,7,1,0,451
3404258F0,A-04-01-L1,A,4,1,0,92
3404270FBR07,B-08-02-L2,B,8,2,0,103
3404270FPR12,C-12-01-L8,C,12,8,1,2
3404272F0,J-03-01-L4,J,3,4,1,90
3404273F0,E-05-02-L5,E,5,5,1,10
3404308F0,C-10-01-L2,C,10,2,0,92
3404312F0,D-02-01-L2,D,2,2,0,111
3404313FPR12,C-12-02-L8,C,12,8,1,2
3404314FBR14,E-04-01-L8,E,4,8,1,2
3404314FPR12,D-03-01-L8,D,3,8,1,2
3404315FBR14,D-03-02-L8,D,3,8,1,2
3404315FPR12,D-03-03-L8,D,3,8,1,2
3404316FPR12,F-06-01-L8,F,6,8,1,3
3404317FPR12,F-06-02-L8,F,6,8,1,1
3404318FPR12,G-07-01-L8,G,7,8,1,1
3404352F0,A-04-01-L3,A,4,3,1,2
3404354F0,D-06-01-L1,D,6,1,0,21
3404355F0,C-01-01-L3,C,1,3,1,6
3404356F0,F-04-03-L1,F,4,1,0,19
3404357F0,I-04-01-L4,I,4,4,1,18
3404438FPR12,F-08-02-L7,F,8,7,1,2
3404440FBR07,A-04-02-L1,A,4,1,0,92
3404440FPR12,F-08-03-L7,F,8,7,1,2
3404462F0,D-05-01-L1,D,5,1,0,398
3404463F0,D-05-02-L1,D,5,1,0,398
3404464F0,I-02-01-L1,I,2,1,0,399
3404467F0,A-03-03-L1,A,3,1,0,385
3404468F0,I-09-01-L1,I,9,1,0,398
3404470F0,D-05-03-L1,D,5,1,0,398
3404473F0,F-08-01-L1,F,8,1,0,398
3404474F0,E-06-02-L1,E,6,1,0,398
3404708F0,C-02-01-L1,C,2,1,0,451
3404709F0,C-03-03-L1,C,3,1,0,451
3404717FBR07,C-02-03-L2,C,2,2,0,94
3404717FBR14,G-07-02-L8,G,7,8,1,2
3404718FBR07,C-03-01-L2,C,3,2,0,93
3404718FBR14,G-07-03-L8,G,7,8,1,2
3404719F0,J-01-01-L1,J,1,1,0,80
3404720F0,J-01-02-L1,J,1,1,0,89
3404721F0,I-02-03-L7,I,2,7,1,78
3404722F0,E-05-03-L5,E,5,5,1,11
3404725F0,H-02-01-L0,H,2,0,0,53
3404726F0,J-01-03-L1,J,1,1,0,53
3404729F0,H-02-02-L0,H,2,0,0,53
3404730F0,J-05-02-L2,J,5,2,0,34
3404731F0,I-08-01-L2,I,8,2,0,53
3404732F0,H-02-01-L4,H,2,4,1,39
3404733F0,H-02-03-L0,H,2,0,0,39
3404734F0,J-01-01-L2,J,1,2,0,53
3404735F0,J-01-02-L2,J,1,2,0,53
3404752F0,J-09-03-L1,J,9,1,0,53
3404756F0,G-08-01-L4,G,8,4,1,19
3404790F0,I-10-02-L2,I,10,2,0,56
3404791F0,J-01-03-L2,J,1,2,0,89
3405054F0,G-05-03-L3,G,5,3,1,378
3405054T0,B-06-03-L2,B,6,2,0,118
3405064F0-K,D-03-02-L2,D,3,2,0,125
3405075F0,F-08-03-L2,F,8,2,0,36
3405103F0,C-12-02-L0,C,12,0,0,0
3405107F0,B-02-02-L0,B,2,0,0,0
3405190F0,B-02-02-L7,B,2,7,1,8
3405192F0,E-07-03-L4,E,7,4,1,11
3405193F0,H-06-01-L7,H,6,7,1,16
3405195F0,C-05-03-L5,C,5,5,1,7
3405205F0,D-02-02-L1,D,2,1,0,0
3405209F0,F-02-03-L4,F,2,4,1,0
3405210F0,A-02-02-L2,A,2,2,0,0
3405211F0,A-02-03-L2,A,2,2,0,0
3405212F0,F-02-01-L5,F,2,5,1,0
3405214F0,F-02-02-L5,F,2,5,1,0
3405216F0,F-02-03-L5,F,2,5,1,0
3405220F0,F-02-01-L7,F,2,7,1,0
3405243F0,E-06-01-L2,E,6,2,0,0
3405261F0,C-03-02-L2,C,3,2,0,0
3405264F0,J-02-01-L1,J,2,1,0,0
3405265F0,J-02-02-L1,J,2,1,0,0
3405266F0,J-02-03-L1,J,2,1,0,0
3405267F0,J-02-01-L2,J,2,2,0,0
3405269F0,J-02-02-L2,J,2,2,0,0
3405270F0,H-01-03-L2,H,1,2,0,0
3405271F0,J-01-01-L4,J,1,4,1,0
3405273F0-K,I-08-01-L3,I,8,3,1,16
3405294F0,H-08-03-L6,H,8,6,1,15
3405296F0,J-02-03-L2,J,2,2,0,0
3405309F0-K,H-04-03-L3,H,4,3,1,0
3405310F0,F-02-03-L3,F,2,3,1,3
3405310F0-K,C-07-01-L4,C,7,4,1,0
3405311F0,G-02-02-L3,G,2,3,1,2
3405338F0,D-03-01-L6,D,3,6,1,15
3405341F0,C-08-03-L0,C,8,0,0,0
3405355F0-K,U-13-02-L5,U,13,5,1,0
3405356F0,I-10-01-L7,I,10,7,1,3
3405364F0,E-06-02-L2,E,6,2,0,0
3405366F0,J-01-02-L4,J,1,4,1,0
3405374F0,F-04-03-L3,F,4,3,1,0
3405375F0,G-04-03-L3,G,4,3,1,5
3405376F0,E-05-01-L8,E,5,8,1,0
3405383F0,E-05-02-L8,E,5,8,1,0
3405384F0,E-05-03-L8,E,5,8,1,0
3405387F0,I-06-01-L3,I,6,3,1,3
3405387F0-K,U-14-01-L5,U,14,5,1,0
3405388F0-K,U-14-02-L5,U,14,5,1,0
3405389F0,U-02-02-L6,U,2,6,1,3
3405390F0,J-14-02-L6,J,14,6,1,3
3405392F0,C-12-02-L2,C,12,2,0,17
3405397F0,H-11-01-L4,H,11,4,1,12
3405398F0,H-06-02-L7,H,6,7,1,16
3405412F0,A-05-02-L2,A,5,2,0,0
3405434T0S07,H-02-01-L1,H,2,1,0,0
3405435F0,A-11-01-L2,A,11,2,0,0
3405444T0R14,C-01-01-L8,C,1,8,1,0
3405445F0,B-07-01-L5,B,7,5,1,0
3405453T0R14,D-07-02-L4,D,7,4,1,0
3405454F0,B-07-02-L5,B,7,5,1,0
3405472F0,B-02-02-L1,B,2,1,0,0
3405473F0,F-12-03-L2,F,12,2,0,0
3405474F0,A-08-02-L2,A,8,2,0,0
3405544F0,G-03-01-L3,G,3,3,1,0
3405544F0-K,E-01-03-L3,E,1,3,1,62
3405583F0,B-04-02-L3,B,4,3,1,0
3405583F0-K,J-06-01-L6,J,6,6,1,17
3405584F0,B-08-01-L3,B,8,3,1,0
3405584F0-K,J-06-02-L6,J,6,6,1,17
3405585F0-K,U-03-02-L5,U,3,5,1,17
3405610F0,B-05-01-L2,B,5,2,0,0
3405611F0,B-05-02-L2,B,5,2,0,0
3405612F0,J-01-03-L4,J,1,4,1,0
3405613F0,J-01-01-L7,J,1,7,1,0
3405618F0,G-02-03-L7,G,2,7,1,0
3405619F0,G-02-01-L8,G,2,8,1,0
3405636F0,A-09-03-L2,A,9,2,0,0
3405638F0,F-01-03-L4,F,1,4,1,0
3405639F0,F-01-01-L5,F,1,5,1,0
3405640F0,A-12-01-L1,A,12,1,0,0
3405641F0,F-10-03-L2,F,10,2,0,0
3405701F0,F-04-02-L1,F,4,1,0,0
3405718F0,E-01-01-L1,E,1,1,0,0
3405719F0,C-07-01-L2,C,7,2,0,0
3405720F0,J-01-02-L7,J,1,7,1,0
3405735F0,E-03-01-L1,E,3,1,0,1
3405736F0,A-11-02-L1,A,11,1,0,1
3405740F0,A-12-02-L1,A,12,1,0,0
3405743F0,A-09-01-L0,A,9,0,0,0
3405753F0,J-01-03-L7,J,1,7,1,0
3405772F0,F-01-02-L5,F,1,5,1,0
3405803F0,B-04-03-L1,B,4,1,0,0
3405811F0,J-10-02-L0,J,10,0,0,36
3405812F0,C-11-02-L2,C,11,2,0,30
3405813F0,F-02-02-L7,F,2,7,1,48
3405966F0,B-10-02-L8,B,10,8,1,7
3405966F0-H,C-07-02-L4,C,7,4,1,4
3405966F0-KH,E-10-03-L3,E,10,3,1,23
3405967F0,C-06-01-L5,C,6,5,1,7
3405967F0-H,H-11-02-L4,H,11,4,1,4
3405967F0-KH,C-07-03-L4,C,7,4,1,23
3405968F0,G-09-02-L6,G,9,6,1,0
3405968F0-G,G-09-03-L6,G,9,6,1,3
3405968F0-KH,H-11-03-L4,H,11,4,1,2
3405969F0-KH,D-06-01-L4,D,6,4,1,2
3406000F0,G-01-02-L1,G,1,1,0,0
3406001F0,G-01-03-L1,G,1,1,0,0
3406002F0,F-01-01-L1,F,1,1,0,0
3406003F0,F-01-03-L1,F,1,1,0,0
3406018F0,C-09-01-L1,C,9,1,0,0
3406036F0,J-04-01-L7,J,4,7,1,1
3406038F0,H-03-02-L0,H,3,0,0,1
3406039F0,J-05-02-L1,J,5,1,0,1
3406040F0,J-04-01-L1,J,4,1,0,0
3406041F0,J-04-02-L7,J,4,7,1,0
3406042F0,I-03-01-L4,I,3,4,1,1
3406043F0,J-04-02-L1,J,4,1,0,1
3406103F0,G-10-02-L1,G,10,1,0,0
3406104F0,G-09-01-L1,G,9,1,0,0
3406107F0,A-03-03-L0,A,3,0,0,0
3406107F0CD,C-12-02-L1,C,12,1,0,0
3406111F0,A-12-03-L1,A,12,1,0,0
3406210F0,C-05-01-L0,C,5,0,0,1
3406222F0,E-02-02-L3,E,2,3,1,0
3406399F0,D-07-03-L0,D,7,0,0,100
3407354F0,D-10-02-L1,D,10,1,0,0
3407450T0,I-02-02-L5,I,2,5,1,0
3407699F0,D-09-01-L3,D,9,3,1,0
3407700F0,D-09-02-L3,D,9,3,1,0
3407819F0,J-11-01-L4,J,11,4,1,4
3407837F0,F-02-03-L7,F,2,7,1,56
3407838F0,F-02-01-L8,F,2,8,1,56
3407839F0,F-02-02-L8,F,2,8,1,56
3408476T0-1,A-11-02-L2,A,11,2,0,0
3408479T0-1,B-07-03-L5,B,7,5,1,0
3408547T0-1,I-02-03-L2,I,2,2,0,0
3408548T0-1,B-07-01-L8,B,7,8,1,0
3408863F0,A-03-02-L0,A,3,0,0,0
3408948F0,I-09-02-L1,I,9,1,0,0
3408949F0,G-07-02-L1,G,7,1,0,0
3408950F0,E-12-03-L2,E,12,2,0,0
3408953F0,G-07-03-L0,G,7,0,0,0
3408972F0,E-10-02-L0,E,10,0,0,0
3408986F0,I-01-03-L1,I,1,1,0,0
3409073F0,D-04-01-L8,D,4,8,1,2
3409117F0,I-02-01-L5,I,2,5,1,1
3409198F0,G-09-03-L1,G,9,1,0,42
3409199F0,C-07-02-L2,C,7,2,0,12
35190062,H-01-03-L3,H,1,3,1,0
35190063,J-03-03-L3,J,3,3,1,0
35190280,C-01-02-L7,C,1,7,1,0
35190321,H-10-02-L5,H,10,5,1,0
35190322,E-02-01-L3,E,2,3,1,0
35190365,J-10-01-L3,J,10,3,1,0
35190504,H-04-02-L5,H,4,5,1,0
35190523,A-10-02-L0,A,10,0,0,6
35190598,H-03-01-L3,H,3,3,1,0
35190599,C-12-01-L3,C,12,3,1,0
35190932,D-04-02-L8,D,4,8,1,0
35190939,H-04-01-L6,H,4,6,1,0
35190940,J-11-02-L6,J,11,6,1,0
35190964,D-09-03-L3,D,9,3,1,0
3630000,H-01-01-L3,H,1,3,1,0
3720088,F-01-02-L3,F,1,3,1,0
3727779,J-15-02-L7,J,15,7,1,1
3727786,U-07-02-L5,U,7,5,1,0
3727801,I-02-03-L0,I,2,0,0,0
3727810,I-02-02-L0,I,2,0,0,0
3727846,C-03-03-L0,C,3,0,0,0
3727869,E-02-03-L0,E,2,0,0,0
3727875,F-02-02-L0,F,2,0,0,0
3727876,C-04-03-L0,C,4,0,0,0
3727877,D-01-01-L0,D,1,0,0,0
3727881,C-04-01-L0,C,4,0,0,0
3727891,I-03-01-L0,I,3,0,0,0
3728010,G-03-01-L0,G,3,0,0,0
3729559,F-02-01-L0,F,2,0,0,0
3730092J,C-11-01-L1,C,11,1,0,42
3730092L,I-03-01-L1,I,3,1,0,21
3730092M,D-10-02-L0,D,10,0,0,0
3730092N,D-04-02-L0,D,4,0,0,1
3730092P,I-10-01-L0,I,10,0,0,0
3730161C,H-05-02-L5,H,5,5,1,0
3730353B,D-04-03-L8,D,4,8,1,2
3730404,J-02-01-L5,J,2,5,1,0
3730504,U-01-02-L5,U,1,5,1,0
3730555A,U-13-02-L3,U,13,3,1,2
3730555B,C-04-02-L0,C,4,0,0,0
3730712,H-01-01-L6,H,1,6,1,74
3735507,C-03-01-L0,C,3,0,0,0
3735524,J-09-02-L5,J,9,5,1,203
3735525,I-05-02-L5,I,5,5,1,0
3735528,C-03-02-L0,C,3,0,0,0
3735555,I-07-01-L5,I,7,5,1,0
3735555SN,F-07-01-L8,F,7,8,1,3
3735561SN,F-07-02-L8,F,7,8,1,4
3735578,I-08-01-L5,I,8,5,1,2
3735603,H-01-02-L6,H,1,6,1,81
3735762,C-01-03-L7,C,1,7,1,11
3735766,H-05-01-L5,H,5,5,1,0
3735853,C-08-01-L2,C,8,2,0,0
3736001,G-03-03-L2,G,3,2,0,0
3736002,I-05-01-L2,I,5,2,0,0
3736006,D-06-01-L0,D,6,0,0,0
3736344,J-10-02-L6,J,10,6,1,0
3736354,J-04-01-L6,J,4,6,1,36
3736450,J-06-01-L5,J,6,5,1,1
3736450SN,I-11-01-L7,I,11,7,1,1
3736502,F-07-03-L8,F,7,8,1,0
3736522,A-06-01-L6,A,6,6,1,0
3736525,F-03-03-L3,F,3,3,1,1
3736526,F-01-02-L6,F,1,6,1,0
3736825,H-08-02-L5,H,8,5,1,0
3816992N0,J-03-02-L4,J,3,4,1,0
3930818AG,A-06-02-L6,A,6,6,1,2
3931256S07,B-10-02-L4,B,10,4,1,7
3931273,C-08-01-L4,C,8,4,1,7
3931275,F-12-01-L3,F,12,3,1,7
3931467S07,I-11-02-L7,I,11,7,1,4
3931519,F-12-02-L3,F,12,3,1,7
3932230,H-09-01-L0,H,9,0,0,1
4690212,H-09-02-L0,H,9,0,0,43
4690416,H-09-03-L0,H,9,0,0,43
4690488,H-09-01-L1,H,9,1,0,43
4690492,H-09-02-L1,H,9,1,0,43
4690494,H-09-03-L1,H,9,1,0,43
4690516,H-09-01-L2,H,9,2,0,43
47078,G-11-01-L6,G,11,6,1,0
5009001,G-12-02-L1,G,12,1,0,0
51000029A,J-08-03-L5,J,8,5,1,0
51000029BCD,F-08-01-L2,F,8,2,0,1
51000029BCE,G-08-01-L8,G,8,8,1,2
51000107E,G-07-01-L6,G,7,6,1,0
51000107F,G-07-02-L6,G,7,6,1,0
51000426,U-12-02-L5,U,12,5,1,32
51000504,J-01-01-L6,J,1,6,1,72
51000505,J-01-02-L6,J,1,6,1,70
51000596,C-07-01-L6,C,7,6,1,2
51000602,H-09-02-L2,H,9,2,0,4
51000619,D-10-03-L1,D,10,1,0,0
51000623,E-08-02-L1,E,8,1,0,0
51000646,G-04-01-L6,G,4,6,1,16
51000683,D-02-02-L6,D,2,6,1,7
51000689,J-13-01-L6,J,13,6,1,7
51000691-21S07,J-04-01-L2,J,4,2,0,0
51000691-22S07,A-08-03-L2,A,8,2,0,0
51000691S07,J-07-02-L2,J,7,2,0,87
51000692,A-06-03-L6,A,6,6,1,0
51000703,G-03-02-L6,G,3,6,1,40
5100070301,H-09-03-L2,H,9,2,0,2
51000704,G-03-03-L6,G,3,6,1,40
51000736,J-13-02-L5,J,13,5,1,62
51000753,I-05-01-L6,I,5,6,1,42
51000782,G-08-02-L8,G,8,8,1,2
51000810,F-02-01-L3,F,2,3,1,0
51000821,G-08-03-L8,G,8,8,1,3
51000824,D-04-01-L5,D,4,5,1,1
51000861,J-07-02-L5,J,7,5,1,2
51000862,I-09-01-L5,I,9,5,1,0
51000862SN,I-10-02-L7,I,10,7,1,2
51000961,A-02-01-L8,A,2,8,1,2
5100096101,D-04-02-L5,D,4,5,1,2
51000975,H-07-03-L5,H,7,5,1,0
51000987SN,A-02-02-L8,A,2,8,1,3
51002502U33,A-04-02-L3,A,4,3,1,6
51004136U48,D-04-03-L5,D,4,5,1,0
51004137U41,E-11-02-L4,E,11,4,1,2
51004391U4,J-11-02-L3,J,11,3,1,2
51004391U8,B-05-01-L7,B,5,7,1,3
51004743UA,B-01-01-L6,B,1,6,1,0
51004743UE,B-01-02-L6,B,1,6,1,0
51006522M0,G-10-03-L1,G,10,1,0,8
51007512U13,E-11-03-L4,E,11,4,1,2
51108708M0,J-09-01-L5,J,9,5,1,157
51164028F0,E-05-01-L1,E,5,1,0,463
51164031F0,J-07-03-L2,J,7,2,0,0
51164072F0,H-08-01-L5,H,8,5,1,0
51164089F0,I-05-02-L7,I,5,7,1,30
51164090F0,I-10-03-L1,I,10,1,0,317
51164098F0,B-01-03-L1,B,1,1,0,509
51164108F0,J-07-01-L4,J,7,4,1,69
51164109F0,D-03-01-L1,D,3,1,0,440
51164181F0,G-02-01-L2,G,2,2,0,287
51164195F0,E-01-02-L7,E,1,7,1,45
51164196F0,G-05-02-L4,G,5,4,1,18
51164272F0,E-10-01-L2,E,10,2,0,0
51164273F0,E-10-02-L2,E,10,2,0,0
51164286F0,G-04-03-L1,G,4,1,0,0
51164287F0,J-06-03-L1,J,6,1,0,0
51164289F0,G-10-01-L2,G,10,2,0,119
51164302F0,G-03-03-L7,G,3,7,1,0
51164302F0_SISMIC,I-03-02-L4,I,3,4,1,0
51164306F0,F-12-01-L2,F,12,2,0,0
51164333F0,B-01-01-L1,B,1,1,0,0
51164336F0,H-07-03-L7,H,7,7,1,0
51164365FC,U-14-01-L3,U,14,3,1,0
51164407F0,F-12-02-L0,F,12,0,0,110
51164417F0,D-09-02-L0,D,9,0,0,116
51164478F0,A-03-02-L1,A,3,1,0,0
51164483F0,D-03-02-L1,D,3,1,0,517
51164495F0,G-02-02-L8,G,2,8,1,0
51164500F0,J-06-01-L2,J,6,2,0,76
51164507F0,J-09-01-L2,J,9,2,0,25
51164508F0,F-07-02-L2,F,7,2,0,160
51164543F0,C-05-03-L2,C,5,2,0,185
51164559F0,F-10-01-L3,F,10,3,1,0
51189523F0,G-01-02-L8,G,1,8,1,0
51189527F0,G-08-02-L4,G,8,4,1,0
51189790F0,H-07-03-L0,H,7,0,0,0
51189792F0,H-07-01-L1,H,7,1,0,0
51189885F0,B-10-03-L4,B,10,4,1,0
51189972F0,F-01-03-L5,F,1,5,1,0
51189973F0,G-02-03-L8,G,2,8,1,0
51189975F0,I-01-01-L2,I,1,2,0,0
51189977F0,I-01-02-L2,I,1,2,0,0
51229055F0,E-05-02-L1,E,5,1,0,463
51229171F0,F-10-02-L3,F,10,3,1,14
51229172F0,J-10-02-L3,J,10,3,1,14
51229315F0,G-05-03-L8,G,5,8,1,0
51229316F0,D-01-01-L7,D,1,7,1,0
51229321F0,E-10-03-L2,E,10,2,0,0
51229323F0,F-03-03-L1,F,3,1,0,0
51229333F0,F-04-01-L7,F,4,7,1,0
51229343F0,B-10-03-L8,B,10,8,1,0
51229357F0,G-04-01-L1,G,4,1,0,0
51229362F0,D-02-03-L8,D,2,8,1,0
51229363F0,G-04-02-L1,G,4,1,0,0
51229368F0,J-06-02-L2,J,6,2,0,0
51229369F0,J-06-03-L2,J,6,2,0,0
51229371FB,A-02-03-L8,A,2,8,1,0
51235002F0,H-02-03-L6,H,2,6,1,79
51235003F0,E-01-01-L4,E,1,4,1,46
51235004F0,H-01-01-L4,H,1,4,1,99
51235005F1,J-09-02-L2,J,9,2,0,18
51235006F1,J-09-03-L2,J,9,2,0,18
51235014F0,E-02-03-L1,E,2,1,0,0
51235027F0,C-06-02-L5,C,6,5,1,17
51235028F0,E-01-02-L4,E,1,4,1,70
51235029F0,E-01-03-L7,E,1,7,1,28
51235030F0,I-02-01-L4,I,2,4,1,100
51235034F0,G-03-01-L8,G,3,8,1,65
51235035F0,H-02-01-L7,H,2,7,1,94
51235042F0,D-04-01-L2,D,4,2,0,295
51235047F0,E-11-03-L2,E,11,2,0,65
51235048F0,F-02-03-L8,F,2,8,1,46
51235066F0,E-03-02-L1,E,3,1,0,0
51235067F0,E-12-03-L0,E,12,0,0,0
51235068F0,E-10-01-L1,E,10,1,0,0
51235072F0,F-06-02-L2,F,6,2,0,306
51235073F0,A-12-03-L2,A,12,2,0,66
51235076F0,E-03-01-L4,E,3,4,1,25
51235077F0,H-04-01-L0,H,4,0,0,71
51235078F0,D-10-01-L2,D,10,2,0,65
51235079F0,F-02-02-L1,F,2,1,0,0
51235082F0,H-01-02-L4,H,1,4,1,101
51235083F0,G-07-02-L2,G,7,2,0,295
51235084F0,C-06-03-L5,C,6,5,1,37
51235085F0,E-02-03-L5,E,2,5,1,51
51235087F0,B-04-01-L5,B,4,5,1,28
51235093F0,F-07-01-L5,F,7,5,1,1
51235094F0,F-07-02-L5,F,7,5,1,0
51235197F0,H-06-03-L7,H,6,7,1,3
51235199F0,D-08-02-L1,D,8,1,0,466
51235207F0,J-05-02-L5,J,5,5,1,0
51235211F0,C-07-01-L5,C,7,5,1,6
51235217F0,H-01-02-L1,H,1,1,0,102
51235218F0,J-06-03-L0,J,6,0,0,49
51235219F0,F-01-01-L7,F,1,7,1,49
51235220F0,H-03-03-L7,H,3,7,1,49
51235221F0,H-05-03-L2,H,5,2,0,53
51235222F0,H-05-01-L4,H,5,4,1,53
51235223F0,J-07-01-L1,J,7,1,0,58
51235224F0,A-07-02-L2,A,7,2,0,46
